1208.617021,993.617021,-2.595745,46.4793330377058,114.85199420795,3.92682842744783
1710.212766,1020.425532,-0.914894,27.2164721304331,33.2053850274261,0.80297780666831
1710.212766,1023.489362,-0.893617,26.7109619007146,33.1622312279874,0.786683809008519
1710.212766,1023.489362,-0.893617,26.7109619007146,33.1622312279874,0.786683809008519
1710.212766,1023.489362,-0.893617,26.7109619007146,33.1622312279874,0.786683809008519
1715.914894,1033.914894,5.255319,24.5824520190937,28.9751241038975,0.793124945099062
1735.276596,1090.914894,15.574468,26.430961856899,38.5440627510646,1.15616835036861
1728.872340,1088.723404,18.468085,23.5368508673347,32.22050530442,0.952138641480034
1728.872340,1088.723404,18.468085,23.5368508673347,32.22050530442,0.952138641480034
1728.872340,1088.723404,18.468085,23.5368508673347,32.22050530442,0.952138641480034
1728.872340,1088.723404,18.468085,23.5368508673347,32.22050530442,0.952138641480034
1728.872340,1088.723404,18.468085,23.5368508673347,32.22050530442,0.952138641480034
1728.872340,1088.723404,18.468085,23.5368508673347,32.22050530442,0.952138641480034
1728.872340,1088.723404,18.468085,23.5368508673347,32.22050530442,0.952138641480034
1728.872340,1088.723404,18.468085,23.5368508673347,32.22050530442,0.952138641480034
2134.574468,1239.255319,19.234043,30.4985706584901,40.9046973411348,1.08773330245989
2541.085106,1386.553191,18.787234,24.7288159557912,40.1144062329116,0.907365278364303
2865.829787,1539.148936,19.659574,34.2848167364126,37.5991319993498,1.22077302210848
2830.531915,1532.063830,19.446809,69.0736377900992,36.6572872257755,1.19434374627819
2835.829787,1533.510638,19.446809,67.9930684283448,36.3011991300476,1.19434374627819
2835.829787,1533.510638,19.446809,67.9930684283448,36.3011991300476,1.19434374627819
3454.744681,1654.872340,16.553191,33.2130592997409,55.8509729086084,1.31560055121636
3689.021277,1738.340426,14.638298,202.434260865714,10.831268334227,0.485687854441406
3908.468085,1792.382979,9.553191,32.2421888510325,53.0821976182015,1.0995752270427
3912.808511,1772.127660,2.574468,33.1122191408131,32.9905236863403,0.65090842376882
iterations,47
